type,file,line,key,detail
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",5,"id","ID ""live_rake_structures_and_tips:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",6,"id","ID ""live_rake_structures_and_tips:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",7,"id","ID ""live_rake_structures_and_tips:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",8,"id","ID ""live_rake_structures_and_tips:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",9,"id","ID ""live_rake_structures_and_tips:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",10,"id","ID ""live_rake_structures_and_tips:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",11,"id","ID ""live_rake_structures_and_tips:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",12,"id","ID ""live_rake_structures_and_tips:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",13,"id","ID ""live_rake_structures_and_tips:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",14,"id","ID ""live_rake_structures_and_tips:drill:14"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",15,"id","ID ""live_rake_structures_and_tips:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",16,"id","ID ""live_rake_structures_and_tips:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_rake_structures_and_tips/v1/drills.jsonl",16,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",1,"id","ID ""live_security_and_game_integrity:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",2,"id","ID ""live_security_and_game_integrity:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",3,"id","ID ""live_security_and_game_integrity:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",1,"id","ID ""live_security_and_game_integrity:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",2,"id","ID ""live_security_and_game_integrity:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",3,"id","ID ""live_security_and_game_integrity:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",4,"id","ID ""live_security_and_game_integrity:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",5,"id","ID ""live_security_and_game_integrity:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",6,"id","ID ""live_security_and_game_integrity:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",7,"id","ID ""live_security_and_game_integrity:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",8,"id","ID ""live_security_and_game_integrity:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",9,"id","ID ""live_security_and_game_integrity:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",10,"id","ID ""live_security_and_game_integrity:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",11,"id","ID ""live_security_and_game_integrity:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",12,"id","ID ""live_security_and_game_integrity:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",13,"id","ID ""live_security_and_game_integrity:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",14,"id","ID ""live_security_and_game_integrity:drill:14"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",15,"id","ID ""live_security_and_game_integrity:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",16,"id","ID ""live_security_and_game_integrity:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_security_and_game_integrity/v1/drills.jsonl",16,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",1,"id","ID ""live_session_log_and_review:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",2,"id","ID ""live_session_log_and_review:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",3,"id","ID ""live_session_log_and_review:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",1,"id","ID ""live_session_log_and_review:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",2,"id","ID ""live_session_log_and_review:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",3,"id","ID ""live_session_log_and_review:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",4,"id","ID ""live_session_log_and_review:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",5,"id","ID ""live_session_log_and_review:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",6,"id","ID ""live_session_log_and_review:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",7,"id","ID ""live_session_log_and_review:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",8,"id","ID ""live_session_log_and_review:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",9,"id","ID ""live_session_log_and_review:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",10,"id","ID ""live_session_log_and_review:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",11,"id","ID ""live_session_log_and_review:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",12,"id","ID ""live_session_log_and_review:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",13,"id","ID ""live_session_log_and_review:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/live_session_log_and_review/v1/drills.jsonl",14,"id","ID ""live_session_log_and_review:drill:14"" does not match ^[a-z0-9_]+$"
